sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,alt_size_1,alt_size_2,alt_size_3,alt_size_4,artist_first_name,artist_last_name,canvas,color,color_tone,cost,country_of_manufacture,created_at,created_by,custom_design,custom_design_from,custom_design_to,custom_layout_update,date_created,date_expired,date_modified,description,discontinued,do_not_display,embellishments,enable_googlecheckout,format,frame,gallery,gift_message_available,has_options,image,image_label,image_size_cm,image_size_inches,keywords,llc_stock_7_17_12,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,modified_by,mount,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,no_canvas,options_container,over_size,page,page_layout,page_size_cm,paper_quality,paper_size_inches,pod,pod_only,price,required_options,short_description,size,size_category,small_image,small_image_label,special_from_date,special_price,special_to_date,srl_stock_7_14_12,status,tax_class_id,thumbnail,thumbnail_label,title,total_quantity_on_hand,udf_anycustom,udf_artist_name,udf_copyright,udf_crline,udf_decal,udf_dnd,udf_embellished,udf_framed,udf_imsource,udf_limited,udf_maxsf,udf_new,udf_osdp,udf_photopaper,udf_poster,udf_pricecode,udf_rag,udf_ratiocode,udf_specpaper,udf_tar,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort
"CSD 5410",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Black,Neutral,,,"2012-10-05 23:59:17",TopArt,,,,,"2007-01-28 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Bodhi I",No,No,Metallic,1,Portrait,,,,0,/C/S/CSD_5410_3.jpg,"Bodhi I",,,"Brown, bronze, flower, orchid, black, metallic, decorative, square, Preview 2007",600.0,,,"Bodhi I","Brown, bronze, flower, orchid, black, metallic, decorative, square, Preview 2007","Bodhi I",,,,,"Use config","Use config","Bodhi I",,,No,"Block after Info Column",No,No,,"100 x 50",,"39 3/8 x 19 5/8",No,No,42.0000,0,"Bodhi I",,Panel,/C/S/CSD_5410_3.jpg,"Bodhi I",,,,19,1,0,/C/S/CSD_5410_3.jpg,"Bodhi I","Bodhi I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:01",bodhi-i,bodhi-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5410_1.jpg,"Bodhi I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5410_2.jpg,"Bodhi I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5410_3.jpg,"Bodhi I",3,0,,,,,,,,,,,,
"CSD 5411",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Black,Neutral,,,"2012-10-05 23:59:17",TopArt,,,,,"2007-01-28 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Bodhi II",No,No,Metallic,1,Portrait,,,,0,/C/S/CSD_5411_3.jpg,"Bodhi II",,,"Brown, bronze, flower, floral, black, metallic, decorative, square, Preview 2007",653.0,,,"Bodhi II","Brown, bronze, flower, floral, black, metallic, decorative, square, Preview 2007","Bodhi II",,,,,"Use config","Use config","Bodhi II",,,No,"Block after Info Column",No,No,,"100 x 50",,"39 3/8 x 19 5/8",No,No,42.0000,0,"Bodhi II",,Panel,/C/S/CSD_5411_3.jpg,"Bodhi II",,,,26,1,0,/C/S/CSD_5411_3.jpg,"Bodhi II","Bodhi II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:12",bodhi-ii,bodhi-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5411_1.jpg,"Bodhi II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5411_2.jpg,"Bodhi II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5411_3.jpg,"Bodhi II",3,0,,,,,,,,,,,,
"CSD 5462",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Green,Neutral,,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Dreamweaver II",No,No,Metallic,1,,,,,0,/C/S/CSD_5462_3.jpg,"Dreamweaver II","30 x 80","11 3/4 x 31 1/2","flower floral, green, brown, green, cream, tan, leaf, decorative, leaf, leaves, orchid, metallic, fall 2007",257.0,,,"Dreamweaver II","flower floral, green, brown, green, cream, tan, leaf, decorative, leaf, leaves, orchid, metallic, fall 2007","Dreamweaver II",,,,,"Use config","Use config","Dreamweaver II",,,No,"Block after Info Column",No,No,,"30 x 80",,"11 3/4 x 31 1/2",No,No,32.0000,0,"Dreamweaver II",,Panel,/C/S/CSD_5462_3.jpg,"Dreamweaver II",,,,625,1,0,/C/S/CSD_5462_3.jpg,"Dreamweaver II","Dreamweaver II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:20",dreamweaver-ii,dreamweaver-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5462_1.jpg,"Dreamweaver II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5462_2.jpg,"Dreamweaver II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5462_3.jpg,"Dreamweaver II",3,0,,,,,,,,,,,,
"CSD 5573",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Brown,Neutral,,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Quintessence I",No,No,Metallic,1,Portrait,,,,0,/C/S/CSD_5573_3.jpg,"Quintessence I","100 x 50","39 3/8 x 19 5/8","bronze, brown, tan, cream, decorative, metallic, flower, floral, magnolia, decorative, fall 2007",268.0,,,"Quintessence I","bronze, brown, tan, cream, decorative, metallic, flower, floral, magnolia, decorative, fall 2007","Quintessence I",,,,,"Use config","Use config","Quintessence I",,,No,"Block after Info Column",No,No,,"100 x 50",,"39 3/8 x 19 5/8",No,No,42.0000,0,"Quintessence I",,"Lg Panel",/C/S/CSD_5573_3.jpg,"Quintessence I",,,,0.0,1,0,/C/S/CSD_5573_3.jpg,"Quintessence I","Quintessence I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:30",quintessence-i,quintessence-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5573_1.jpg,"Quintessence I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5573_2.jpg,"Quintessence I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5573_3.jpg,"Quintessence I",3,0,,,,,,,,,,,,
"CSD 5577",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"CSD 5579",,,,CHRIS,DONOVAN,,Orange,"Warm Palette",,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Shambala I",No,No,,1,,,,,0,/C/S/CSD_5577_3.jpg,"Shambala I","138 x 70","54 3/8 x 27 1/2","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, daisy, fall 2007",78.0,,,"Shambala I","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, daisy, fall 2007","Shambala I",,,,,"Use config","Use config","Shambala I",,,No,"Block after Info Column",No,No,,"138 x 70",,"54 3/8 x 27 1/2",No,No,75.0000,0,"Shambala I",,"Large Oversize",/C/S/CSD_5577_3.jpg,"Shambala I",,,,0.0,1,0,/C/S/CSD_5577_3.jpg,"Shambala I","Shambala I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:40",shambala-i,shambala-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5577_1.jpg,"Shambala I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5577_2.jpg,"Shambala I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5577_3.jpg,"Shambala I",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CSD 5579",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"CSD 5577",,,,CHRIS,DONOVAN,,Orange,"Warm Palette",,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Shambala I",No,No,,1,Landscape,,,,0,/C/S/CSD_5579_3.jpg,"Shambala I","80 x 40","31 1/2 x 15 3/4","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, daisy, fall 2007",74.0,,,"Shambala I","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, daisy, fall 2007","Shambala I",,,,,"Use config","Use config","Shambala I",,,No,"Block after Info Column",No,No,,"80 x 40",,"31 1/2 x 15 3/4",No,No,34.0000,0,"Shambala I",,Panel,/C/S/CSD_5579_3.jpg,"Shambala I",,,,382,1,0,/C/S/CSD_5579_3.jpg,"Shambala I","Shambala I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:48",shambala-i,shambala-i-3280,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5579_1.jpg,"Shambala I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5579_2.jpg,"Shambala I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5579_3.jpg,"Shambala I",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CSD 5580",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"CSD 5578",,,,CHRIS,DONOVAN,,Orange,"Warm Palette",,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Shambala II",No,No,,1,Landscape,,,,0,/C/S/CSD_5580_3.jpg,"Shambala II","80 x 40","31 1/2 x 15 3/4","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, orchid, fall 2007",224.0,,,"Shambala II","decorative, yellow, gold, orange, green, aqua, brown, flower, floral, plant, silhouette, orchid, fall 2007","Shambala II",,,,,"Use config","Use config","Shambala II",,,No,"Block after Info Column",No,No,,"80 x 40",,"31 1/2 x 15 3/4",No,No,34.0000,0,"Shambala II",,Panel,/C/S/CSD_5580_3.jpg,"Shambala II",,,,32,1,0,/C/S/CSD_5580_3.jpg,"Shambala II","Shambala II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:15:58",shambala-ii,shambala-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5580_1.jpg,"Shambala II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5580_2.jpg,"Shambala II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5580_3.jpg,"Shambala II",3,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CSD 5600",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Brown,"Jewel Tones",,,"2012-10-05 23:59:17",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2010-01-18 00:00:00",Origins,No,No,Metallic,1,,,,,0,/C/S/CSD_5600_3.jpg,Origins,"100 x 40","39 3/8 x 15 3/4","decorative, metallic, triptych, leaves, leaf, flower, plant, square, brown, bronze, aqua, fall 2007",898.0,,,Origins,"decorative, metallic, triptych, leaves, leaf, flower, plant, square, brown, bronze, aqua, fall 2007",Origins,,,,,"Use config","Use config",Origins,,,No,"Block after Info Column",No,No,,"100 x 40",,"39 3/8 x 15 3/4",No,No,40.0000,0,Origins,,Small,/C/S/CSD_5600_3.jpg,Origins,,,,88,1,0,/C/S/CSD_5600_3.jpg,Origins,Origins,,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:16:05",origins,origins,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5600_1.jpg,Origins,1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5600_2.jpg,Origins,2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5600_3.jpg,Origins,3,0,,,,,,,,,,,,
"CSD 5601",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Green,"Jewel Tones",,,"2012-10-05 23:59:18",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2010-01-18 00:00:00","Nature Path",No,No,Metallic,1,,,,,0,/C/S/CSD_5601_3.jpg,"Nature Path","100 x 40","39 3/8 x 15 3/4","decorative, metallic, triptych, leaves, leaf, flower, plant, square, gold, green, aqua, grey, fall 2007",1414.0,,,"Nature Path","decorative, metallic, triptych, leaves, leaf, flower, plant, square, gold, green, aqua, grey, fall 2007","Nature Path",,,,,"Use config","Use config","Nature Path",,,No,"Block after Info Column",No,No,,"100 x 40",,"39 3/8 x 15 3/4",No,No,40.0000,0,"Nature Path",,"Oversize Panel",/C/S/CSD_5601_3.jpg,"Nature Path",,,,49,1,0,/C/S/CSD_5601_3.jpg,"Nature Path","Nature Path",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:16:13",nature-path,nature-path,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5601_1.jpg,"Nature Path",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5601_2.jpg,"Nature Path",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5601_3.jpg,"Nature Path",3,0,,,,,,,,,,,,
"CSD 5602",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,,,,,CHRIS,DONOVAN,,Orange,"Jewel Tones",,,"2012-10-05 23:59:18",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00",Provenance,No,No,Metallic,1,,,,,0,/C/S/CSD_5602_3.jpg,Provenance,"100 x 40","39 3/8 x 15 3/4","decorative, metallic, triptych, leaves, leaf, flower, plant, square, orange, yellow, gold, burgundy, maroon, fall 2007",64.0,,,Provenance,"decorative, metallic, triptych, leaves, leaf, flower, plant, square, orange, yellow, gold, burgundy, maroon, fall 2007",Provenance,,,,,"Use config","Use config",Provenance,,,No,"Block after Info Column",No,No,,"100 x 40",,"39 3/8 x 15 3/4",No,No,48.0000,0,Provenance,,"Lg Panel",/C/S/CSD_5602_3.jpg,Provenance,,,,189,1,0,/C/S/CSD_5602_3.jpg,Provenance,Provenance,,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:16:22",provenance,provenance,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5602_1.jpg,Provenance,1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5602_2.jpg,Provenance,2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5602_3.jpg,Provenance,3,0,,,,,,,,,,,,
"CSD 5636",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"CSD 5634","XCSD 5678",,,CHRIS,DONOVAN,,Brown,"Warm Palette",,,"2012-10-05 23:59:18",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Innervision I",No,No,Metallic,1,Square,,,,0,/C/S/CSD_5636_3.jpg,"Innervision I","50 x 50","19 5/8 x 19 5/8","decorative, flower, floral, brown, tan, aqua, maroon, fall 2007",360.0,,,"Innervision I","decorative, flower, floral, brown, tan, aqua, maroon, fall 2007","Innervision I",,,,,"Use config","Use config","Innervision I",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"Innervision I",,Medium,/C/S/CSD_5636_3.jpg,"Innervision I",,,,218,1,0,/C/S/CSD_5636_3.jpg,"Innervision I","Innervision I",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:16:34",innervision-i,innervision-i,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5636_1.jpg,"Innervision I",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5636_2.jpg,"Innervision I",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5636_3.jpg,"Innervision I",3,0,,,,,,,,,,,,
"CSD 5637",,"Topart - Products",simple,"Collections/Oversize Variety","Root Category",base,"CSD 5635","XCSD 5679",,,CHRIS,DONOVAN,,Brown,"Warm Palette",,,"2012-10-05 23:59:18",TopArt,,,,,"2007-08-25 00:00:00","2010-12-31 00:00:00","2009-10-31 00:00:00","Innervision II",No,No,Metallic,1,Square,,,,0,/C/S/CSD_5637_3.jpg,"Innervision II","50 x 50","19 5/8 x 19 5/8","decorative, flower, floral, brown, tan, aqua, iris, maroon, fall 2007",288.0,,,"Innervision II","decorative, flower, floral, brown, tan, aqua, iris, maroon, fall 2007","Innervision II",,,,,"Use config","Use config","Innervision II",,,No,"Block after Info Column",No,No,,"50 x 50",,"19 5/8 x 19 5/8",No,No,32.0000,0,"Innervision II",,Medium,/C/S/CSD_5637_3.jpg,"Innervision II",,,,221,1,0,/C/S/CSD_5637_3.jpg,"Innervision II","Innervision II",,,,,,,,,,,,,,,,,,,,,,"2012-10-09 21:16:49",innervision-ii,innervision-ii,4,1.0000,0.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,0,,0,0,0,1,0,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/C/S/CSD_5637_1.jpg,"Innervision II",1,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5637_2.jpg,"Innervision II",2,0,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/C/S/CSD_5637_3.jpg,"Innervision II",3,0,,,,,,,,,,,,
